"","delta1","delta2","pow","ess"
"296",0.4,-0.9,0,30.96608934177
"297",0.4,-0.8,0,31.7408909215937
"298",0.4,-0.7,0,33.4125532609386
"299",0.4,-0.6,0,37.4106376338882
"300",0.4,-0.5,0,47.8527120461125
"301",0.4,-0.4,0,73.4677143653159
"302",0.4,-0.3,0,110.237066819174
"303",0.4,-0.2,0,126.679119684383
"304",0.4,-0.1,0,127.990023868844
"305",0.4,0,0,126.295738098516
"306",0.4,0.1,0,107.954054899822
"307",0.4,0.2,0,71.0255566627902
"308",0.4,0.3,0,46.7699164368791
"309",0.4,0.4,0,37.0066538578488
"310",0.4,0.5,0,33.2508011842978
"311",0.4,0.6,0,31.6688479443773
"312",0.4,0.7,0,30.9307804180385
"313",0.4,0.8,0,30.5547266090539
"314",0.4,0.9,0,30.3487585555923
"315",0.4,1,0,30.2290653994711
"316",0.5,-1,0,30.5734561105835
"317",0.5,-0.9,0,30.96608934177
"318",0.5,-0.8,0,31.7408909215937
"319",0.5,-0.7,0,33.4125532609386
"320",0.5,-0.6,0,37.4106376338882
"321",0.5,-0.5,0,47.8527120461125
"322",0.5,-0.4,0,73.4677143653159
"323",0.5,-0.3,0,110.237066819174
"324",0.5,-0.2,0,126.679119684383
"325",0.5,-0.1,0,127.990023868844
"326",0.5,0,0,126.295738098516
"327",0.5,0.1,0,107.954054899822
"328",0.5,0.2,0,71.0255566627902
"329",0.5,0.3,0,46.7699164368791
"330",0.5,0.4,0,37.0066538578488
"331",0.5,0.5,0,33.2508011842978
"332",0.5,0.6,0,31.6688479443773
"333",0.5,0.7,0,30.9307804180385
"334",0.5,0.8,0,30.5547266090539
"335",0.5,0.9,0,30.3487585555923
"336",0.5,1,0,30.2290653994711
"337",0.6,-1,0,30.5734561105835
"338",0.6,-0.9,0,30.96608934177
"339",0.6,-0.8,0,31.7408909215937
"340",0.6,-0.7,0,33.4125532609386
"341",0.6,-0.6,0,37.4106376338882
"342",0.6,-0.5,0,47.8527120461125
"343",0.6,-0.4,0,73.4677143653159
"344",0.6,-0.3,0,110.237066819174
"345",0.6,-0.2,0,126.679119684383
"346",0.6,-0.1,0,127.990023868844
"347",0.6,0,0,126.295738098516
"348",0.6,0.1,0,107.954054899822
"349",0.6,0.2,0,71.0255566627902
"350",0.6,0.3,0,46.7699164368791
